CustomerID,CompanyName,Industry,Country,City,Address,SignupDate
7805,"Contractor, Mani and Iyer",Healthcare,India,Srinagar,"63, Gill Marg, Guntur 508209",2024-10-06
7806,Walla Inc,Manufacturing,India,Karnal,"H.No. 552, Divan Chowk, Ambattur 115817",2025-11-13
7807,"Doshi, Krishnan and Kara",Manufacturing,India,Raipur,"H.No. 50, Lalla Marg, Rewa 466758",2023-09-28
7808,"Tripathi, Khurana and Boase",Tech,India,Anantapuram,"H.No. 82, Khare Road, Bharatpur-971266",2024-06-18
7809,Toor Inc,Retail,India,Guna,"H.No. 73, Sekhon Chowk, Nagercoil 427539",2024-04-06
7810,"Sethi, Kanda and Garg",Tech,India,Agartala,"H.No. 76, Das Chowk, Bellary 865780",2025-03-05
7811,Mani Ltd,Manufacturing,India,Delhi,"06, Deo Ganj, Malegaon-368980",2026-01-19
7812,"Raman, Bassi and Bains",Finance,India,Vasai-Virar,"H.No. 937, Ranganathan Nagar, Thoothukudi-162790",2024-01-10
7813,Setty-Bansal,Finance,India,Jalna,"H.No. 007, Bera Chowk, Ghaziabad-915330",2023-09-20
7814,"Rout, Dada and Karnik",Healthcare,India,Bettiah,"37, Bahri Nagar, Chinsurah 625878",2025-01-14
7815,Verma Ltd,Healthcare,India,Kumbakonam,"64/33, Biswas Zila, Bhusawal 372969",2023-09-09
7816,Garg Ltd,Finance,India,Gurgaon,"H.No. 00, Mammen Marg, Medininagar-996469",2023-06-23
7817,Johal LLC,Manufacturing,India,Howrah,"51, Manda Zila, Parbhani 779032",2024-08-25
7818,"Kala, Kamdar and Bajaj",Healthcare,India,Madhyamgram,"64, Bhatti Ganj, Warangal 264673",2025-02-23
7819,"Upadhyay, Sheth and Gill",Tech,India,Kakinada,"H.No. 07, Dalal, Tezpur 703601",2025-01-05
7820,Vora-Chandran,Tech,India,Madanapalle,"310, Garde, Mira-Bhayandar-454523",2024-04-22
7821,Wagle and Sons,Manufacturing,India,Mumbai,"41, Brahmbhatt Path, Chapra 777165",2024-09-29
7822,Ganguly-Chander,Healthcare,India,Karaikudi,"95, Borde, Tenali-936243",2023-11-16
7823,Hans PLC,Tech,India,Karnal,"H.No. 971, Deshmukh Nagar, Serampore 326056",2024-04-14
7824,Sandhu-Sha,Healthcare,India,Shimla,"628, Shan Circle, Jhansi 994422",2025-08-18
7825,Bath-Char,Healthcare,India,Akola,"91/69, Chander Path, Ahmedabad-914776",2023-05-02
7826,"Bahl, Kalla and Walla",Tech,India,Ghaziabad,"H.No. 07, Grewal Road, Ichalkaranji 571848",2025-11-19
7827,"Kurian, Joshi and Sangha",Finance,India,Vijayanagaram,"28/119, Tara Street, Morena 102896",2023-09-27
7828,Saran LLC,Tech,India,Kota,"94, Gola Marg, Mahbubnagar 275188",2023-07-05
7829,"Lad, Grewal and Sachdeva",Manufacturing,India,Chandrapur,"81/32, Kata Marg, Gopalpur 620027",2024-10-30
7830,"Kala, Dubey and Bobal",Retail,India,Kanpur,"26, Dua, Amravati-948229",2023-08-16
7831,Soman PLC,Tech,India,Amravati,"H.No. 615, Chakrabarti Nagar, Bongaigaon-400947",2025-08-10
7832,"Balasubramanian, Chauhan and Mallick",Healthcare,India,Muzaffarpur,"H.No. 53, Chakrabarti Chowk, Rohtak-397573",2023-05-24
7833,Gera-Kashyap,Healthcare,India,Pali,"83/363, Yogi Nagar, Warangal-126346",2026-01-14
7834,Sahni-Borah,Tech,India,Kurnool,"27/796, Seshadri Ganj, Khandwa 344196",2025-01-23
7835,Bora-Iyengar,Retail,India,Jalandhar,"H.No. 692, Sama Street, Kishanganj-958346",2024-07-05
7836,"Wadhwa, Handa and Saha",Tech,India,Sonipat,"533, Mann Street, Siwan 923777",2024-01-21
7837,Bir Inc,Retail,India,Guntur,"H.No. 246, Shetty Marg, Patna-580177",2023-07-29
7838,"Chandran, Gopal and Lal",Retail,India,Hajipur,"16/30, D’Alia, Bikaner-561229",2024-06-14
7839,"Venkataraman, Sangha and Khalsa",Manufacturing,India,Ongole,"63, Chauhan Chowk, Ongole-014234",2024-08-11
7840,Date Group,Healthcare,India,Giridih,"79/73, Dyal Circle, Berhampore 191237",2024-05-18
7841,"Arya, Devan and Sanghvi",Healthcare,India,Srikakulam,"H.No. 004, Jain Street, Patiala 965132",2025-07-15
7842,Kuruvilla Ltd,Retail,India,Jalandhar,"21/25, Gill, Sambhal-145586",2026-02-13
7843,"Saha, Kurian and Sule",Healthcare,India,Tinsukia,"H.No. 956, Bora Zila, Bahraich 999572",2024-07-21
7844,Halder Ltd,Finance,India,Raiganj,"H.No. 845, Grewal Road, Shimla-271827",2024-11-19
7845,Dhar-Dhillon,Retail,India,Bareilly,"43/032, Acharya Path, Bijapur-526559",2024-04-01
7846,"Sampath, Sachar and Walia",Healthcare,India,Dehradun,"46/85, Chada Road, Karaikudi-965340",2025-05-10
7847,Jayaraman Inc,Finance,India,Narasaraopet,"35/68, Sani Street, Guwahati-166592",2023-12-24
7848,"Goel, Dugar and Soman",Manufacturing,India,Gudivada,"699, Sridhar Marg, Bangalore 355006",2024-09-12
7849,Chander LLC,Healthcare,India,Hindupur,"31/22, Dhingra Marg, Tirupati 053139",2024-04-17
7850,"Dhar, Grewal and Ganguly",Finance,India,Pudukkottai,"H.No. 817, Badal Marg, Ballia 616166",2023-12-17
7851,Sandal LLC,Tech,India,Bongaigaon,"H.No. 07, Gopal Chowk, Gwalior-910362",2025-05-21
7852,Dutt and Sons,Tech,India,Aurangabad,"418, Viswanathan Ganj, Gudivada 473032",2026-03-01
7853,Sampath PLC,Finance,India,Rourkela,"H.No. 299, Dewan Ganj, Vijayanagaram 689633",2025-03-01
7854,"Batra, Ganguly and Viswanathan",Retail,India,Indore,"86/22, Krish Marg, Etawah 176557",2024-01-31
7855,Tella and Sons,Retail,India,Jamalpur,"09/82, Kala Road, Morbi-697840",2025-01-26
7856,Raju PLC,Healthcare,India,Raebareli,"26/979, Walla Circle, Howrah-392714",2025-11-30
7857,Chana Group,Tech,India,Shivpuri,"266, Divan Ganj, Thane-496592",2024-06-18
7858,Sahni Group,Retail,India,Dehradun,"389, Shroff, Gorakhpur 846961",2023-04-23
7859,Karan-Jaggi,Retail,India,Madurai,"73/328, Sethi Marg, Unnao-208238",2024-04-27
7860,Rastogi-Magar,Tech,India,Maheshtala,"756, Kibe, Cuttack 478815",2023-06-18
7861,Balakrishnan-Sachar,Manufacturing,India,Kirari Suleman Nagar,"50/35, Yohannan Circle, Firozabad 205123",2025-05-08
7862,Subramanian and Sons,Retail,India,Haldia,"48/113, Goda Marg, Singrauli-836408",2023-09-04
7863,Kata Group,Finance,India,Bareilly,"H.No. 52, Dayal Ganj, Tadepalligudem-442358",2024-05-27
7864,"Saran, Bhalla and Bose",Healthcare,India,Shimla,"82/911, Saini Road, Farrukhabad-322824",2024-11-11
7865,Dave Ltd,Retail,India,Aurangabad,"94, Dash, Dhule-876936",2025-08-26
7866,Sunder and Sons,Retail,India,Asansol,"435, Varkey Circle, Jaipur 424449",2025-11-28
7867,Kara-Brar,Manufacturing,India,Pune,"86/42, Ray Ganj, Ambala 946704",2026-01-13
7868,Dhawan LLC,Finance,India,Bidhannagar,"H.No. 027, Keer Road, Pondicherry 075014",2026-02-16
7869,Kari and Sons,Healthcare,India,Kadapa,"282, Chandra Circle, Noida 921373",2023-06-06
7870,Ranganathan Group,Retail,India,Hosur,"H.No. 299, Vaidya Nagar, Malegaon-818933",2025-01-02
7871,Rama-Suri,Healthcare,India,Sambhal,"060, Zacharia Nagar, Aurangabad-625077",2025-05-23
7872,Bhat Group,Tech,India,Karawal Nagar,"02/17, Batra Marg, Morbi 846870",2024-02-20
7873,Korpal Inc,Retail,India,Giridih,"129, Sant Marg, Tiruchirappalli-356829",2026-02-27
7874,Krish-Baral,Retail,India,Etawah,"83/282, Bhatnagar Path, Rajkot-841745",2024-12-04
7875,"Hayer, Krish and Kara",Tech,India,Gudivada,"H.No. 75, Walla Chowk, Salem 384153",2025-07-30
7876,Deshmukh LLC,Manufacturing,India,Srinagar,"898, Singhal Zila, Morena 300603",2025-06-03
7877,"Chander, Sibal and Lalla",Retail,India,Shahjahanpur,"41, Grewal Chowk, Barasat 401488",2026-03-15
7878,Singh and Sons,Healthcare,India,Alwar,"43/238, Karnik Circle, Kalyan-Dombivli 222986",2025-11-26
7879,Rege-Bajwa,Finance,India,Amaravati,"H.No. 779, Dewan Road, Bhopal-554675",2025-03-07
7880,Cherian PLC,Healthcare,India,Haridwar,"22, D’Alia Zila, Howrah 696084",2026-01-19
7881,Solanki-Sahota,Manufacturing,India,Mysore,"52/96, Seth Street, Anantapur-358316",2023-09-13
7882,Koshy PLC,Finance,India,Ballia,"36/70, Sehgal Marg, Buxar-511137",2024-01-07
7883,Vohra-Wagle,Healthcare,India,Kulti,"93/893, Dubey Circle, Nashik 676822",2026-01-07
7884,Shukla-Wali,Healthcare,India,Haldia,"23/35, Dyal Path, Visakhapatnam-145492",2025-11-09
7885,Chauhan Ltd,Tech,India,Phagwara,"H.No. 480, Chaudhary Chowk, Bhiwani-949602",2024-11-01
7886,Sekhon Inc,Manufacturing,India,Bihar Sharif,"36/46, Shere Nagar, Orai-190847",2025-05-10
7887,Rajagopal-Kuruvilla,Tech,India,North Dumdum,"87, Rajagopal Marg, Tiruvottiyur-012252",2025-11-29
7888,Barman LLC,Finance,India,Nadiad,"08/17, Malhotra Zila, Amaravati 115833",2025-09-19
7889,Sharaf-Krish,Tech,India,Tiruvottiyur,"79, Sachdev Street, Khandwa 065392",2023-06-25
7890,"Dua, Sampath and Reddy",Manufacturing,India,Rajpur Sonarpur,"50, Randhawa Zila, Kirari Suleman Nagar 341645",2026-01-15
7891,Sarkar-Bobal,Retail,India,Morena,"H.No. 874, Suresh Zila, Bongaigaon 414360",2025-10-20
7892,Ganesan-Gade,Retail,India,Karaikudi,"H.No. 890, Srinivasan Circle, Patna 925330",2023-11-23
7893,Vig-Chaudhary,Finance,India,Gorakhpur,"H.No. 110, Gaba Marg, Sangli-Miraj & Kupwad-249158",2026-04-13
7894,Sangha and Sons,Retail,India,Guntakal,"H.No. 527, Aurora Zila, Jodhpur-572429",2025-01-29
7895,Handa-Sethi,Tech,India,Kakinada,"H.No. 452, Dave Road, Maheshtala-586748",2026-01-06
7896,Iyengar LLC,Finance,India,South Dumdum,"11, Sahota Chowk, Tiruchirappalli-507594",2026-01-02
7897,Iyer-Barman,Manufacturing,India,Patna,"H.No. 087, Rajagopalan Circle, Mau 451185",2026-02-23
7898,Krishnan LLC,Finance,India,Tiruchirappalli,"128, Handa Path, Tiruchirappalli 328450",2025-01-30
7899,Kunda PLC,Finance,India,Vasai-Virar,"996, Sachar Circle, Amroha 124586",2024-08-18
7900,Lad Inc,Healthcare,India,Sambhal,"H.No. 879, Anand Circle, Bhavnagar 164587",2023-07-10
7901,Savant-Saraf,Healthcare,India,Pudukkottai,"584, Din Chowk, Farrukhabad-068900",2025-03-01
7902,Lall-Dixit,Finance,India,Agra,"H.No. 775, Gupta Circle, Udaipur-457619",2025-04-15
7903,Rana-Dhillon,Retail,India,Raichur,"H.No. 66, Ratti Nagar, Bellary-370418",2023-09-10
7904,"Rao, Acharya and Vig",Healthcare,India,Muzaffarnagar,"H.No. 77, Vig Path, Hosur 670015",2026-02-03
7905,Tara-Issac,Manufacturing,India,Vijayanagaram,"H.No. 40, Agate Street, Bettiah-099482",2025-04-27
7906,Ben Ltd,Tech,India,Thrissur,"77/60, Dada Ganj, Naihati-206895",2024-04-21
7907,Madan LLC,Healthcare,India,Jalna,"H.No. 085, Tiwari Road, Ongole 197638",2025-03-20
7908,Jha Ltd,Finance,India,Mehsana,"95/89, Manda Nagar, Ozhukarai 977163",2024-11-02
7909,Salvi-Mand,Retail,India,Jaunpur,"54, Chauhan Street, Kumbakonam 122013",2024-12-04
7910,Saxena-Kibe,Tech,India,Morena,"07, Dua Circle, Bardhaman-086550",2024-02-10
7911,Sarma PLC,Healthcare,India,Katni,"52/676, Manda Marg, Mehsana-704614",2024-05-11
7912,Dewan-Acharya,Retail,India,Shivpuri,"58/68, Dani, Bettiah 919530",2025-08-23
7913,"Keer, Wali and Seshadri",Retail,India,Bongaigaon,"17/906, Garde Circle, Dehradun-710507",2025-06-04
7914,"Ganesh, Tella and Setty",Retail,India,Dibrugarh,"06, Jha Marg, Giridih-842831",2023-11-09
7915,"Savant, Chanda and Kannan",Finance,India,Agartala,"41, Raman Street, Sangli-Miraj & Kupwad 640636",2026-02-05
7916,Raj LLC,Manufacturing,India,Pallavaram,"79/746, Badami Ganj, Morbi-660518",2024-03-15
7917,Behl-Khurana,Retail,India,Ulhasnagar,"220, Bal Marg, Bhalswa Jahangir Pur 780397",2023-07-24
7918,"Rege, Kar and Chhabra",Tech,India,Hindupur,"90/152, Subramanian Zila, Mysore-631116",2025-04-10
7919,Kapoor LLC,Healthcare,India,Tirupati,"426, Tandon Marg, Kalyan-Dombivli 656037",2025-06-17
7920,Kari-Magar,Tech,India,Vijayawada,"H.No. 59, Dutt Street, Vadodara-135942",2025-11-30
7921,Raman-Char,Finance,India,Nadiad,"06, Deshpande Road, Erode 402317",2024-03-29
7922,"Banik, Luthra and Lala",Finance,India,Gandhinagar,"104, Gara, Ratlam 451155",2024-03-03
7923,"Balay, Hans and Kalla",Tech,India,Dharmavaram,"380, Desai Circle, Farrukhabad-993812",2025-03-05
7924,Goda-Reddy,Manufacturing,India,Parbhani,"95/035, Dhar Circle, Tadepalligudem-555749",2025-03-26
7925,Kothari and Sons,Finance,India,Purnia,"76/366, Divan Nagar, Imphal 309215",2024-07-14
7926,Sahota Group,Finance,India,Ichalkaranji,"859, Dugar Path, Loni-710144",2023-05-16
7927,Lall-Bahri,Tech,India,Adoni,"H.No. 54, Khatri Road, Tenali-909354",2026-01-24
7928,"Sane, Mallick and Madan",Finance,India,Surendranagar Dudhrej,"H.No. 319, Chaudhari Ganj, Jamnagar-201468",2024-01-01
7929,"Sen, Chander and Gara",Manufacturing,India,Guna,"96/31, Bassi Marg, Giridih 885106",2025-06-05
7930,Chatterjee-Doshi,Manufacturing,India,Erode,"92/67, Buch, Shimoga 233309",2024-08-30
7931,"Chaudhari, Sarma and Chaudhry",Manufacturing,India,Ambarnath,"160, Sha Marg, Amroha 805240",2023-05-04
7932,Koshy Group,Healthcare,India,Unnao,"60/849, Bhatia Ganj, Bardhaman 013083",2023-11-30
7933,Gulati-Kashyap,Manufacturing,India,Thane,"H.No. 332, Kalita Marg, Ramagundam-095249",2024-03-15
7934,Barad and Sons,Manufacturing,India,Raipur,"074, Jaggi, Rajahmundry 573684",2026-02-14
7935,Tata LLC,Healthcare,India,Ghaziabad,"H.No. 20, Rau Road, Kalyan-Dombivli 237100",2023-10-15
7936,Kuruvilla PLC,Retail,India,Kavali,"H.No. 65, Tiwari Zila, Anand 873847",2026-04-12
7937,Sahota PLC,Finance,India,Mango,"H.No. 50, Sridhar Zila, Gwalior-206107",2024-10-30
7938,"Bava, Khalsa and Sami",Manufacturing,India,Salem,"77/01, Rege Marg, Dhanbad-186078",2023-06-23
7939,Dani PLC,Finance,India,Agra,"H.No. 58, Zacharia Circle, Bhind-633887",2026-02-06
7940,"Bhakta, Manda and Lad",Tech,India,Sonipat,"06/14, Raval Street, Phagwara 437914",2025-11-13
7941,Chaudhary-Ramakrishnan,Finance,India,Salem,"14/756, Ahuja Chowk, Begusarai-626083",2025-09-01
7942,Jha-Agate,Healthcare,India,Bhagalpur,"H.No. 90, Chaudhry Path, Danapur-798987",2025-12-20
7943,"Sankaran, Shenoy and Badal",Finance,India,Siwan,"H.No. 34, Dara Chowk, New Delhi 922089",2023-05-04
7944,"Sachdev, Som and Verma",Finance,India,Raichur,"92/700, Mane Circle, Pudukkottai 398592",2025-09-14
7945,Agate and Sons,Finance,India,Udaipur,"54, Kapadia Marg, Shimoga-621576",2025-04-02
7946,Jani PLC,Retail,India,Dhule,"84/093, Chaudhry Road, Solapur-055502",2026-01-12
7947,"Som, Kara and Roy",Retail,India,Jamnagar,"H.No. 727, Atwal Marg, Darbhanga 097714",2023-07-13
7948,Rajagopalan-Dugal,Tech,India,Asansol,"775, Gola, Begusarai 812043",2024-10-05
7949,"Goyal, Baria and Rama",Healthcare,India,Shimla,"94/121, Suri Marg, Khammam-815758",2024-06-16
7950,Rajagopal-Malhotra,Finance,India,Hospet,"H.No. 57, Rastogi Marg, Pondicherry 509393",2023-11-01
7951,Amble Ltd,Finance,India,Haldia,"H.No. 71, Bhandari Marg, Chennai 855292",2024-12-23
7952,"Lanka, Viswanathan and Warrior",Finance,India,Dehradun,"69, Karpe Nagar, Jamalpur-096452",2023-05-01
7953,"Varma, Banik and Magar",Finance,India,Bareilly,"28/05, Barad Street, Ghaziabad 057582",2024-04-03
7954,Chandra-Bal,Retail,India,Bangalore,"H.No. 714, Kata Ganj, Moradabad-086022",2023-12-22
7955,Sankar-Batta,Tech,India,Gandhinagar,"63/00, Raj Chowk, Surat 647282",2026-03-08
7956,"Luthra, Garde and Agrawal",Manufacturing,India,Tadipatri,"946, Basak Road, Cuttack 710568",2023-08-09
7957,"Dixit, Upadhyay and Kant",Healthcare,India,Rampur,"788, Edwin Street, Hajipur-325663",2023-05-29
7958,"Chaudry, Srinivasan and Ramesh",Finance,India,Nandyal,"015, Bandi Marg, Bilaspur 508691",2023-06-12
7959,Arya PLC,Tech,India,Bathinda,"H.No. 826, Bansal Marg, Hubli–Dharwad-722958",2024-09-07
7960,"Lanka, Sani and Tank",Manufacturing,India,Anantapur,"26, Edwin Zila, South Dumdum 808471",2023-09-29
7961,Sethi Ltd,Tech,India,Gwalior,"H.No. 330, Saran Road, Unnao-677622",2023-06-11
7962,"Mani, Vala and Lala",Retail,India,Belgaum,"69/415, Saini Path, Jalna 006723",2025-06-24
7963,Rama PLC,Manufacturing,India,Nangloi Jat,"33/58, Walia, Sri Ganganagar 648185",2025-02-09
7964,Malhotra-Rajagopalan,Tech,India,Kanpur,"22/113, Korpal Marg, Nizamabad-294640",2025-12-05
7965,"Brar, Saraf and Varughese",Retail,India,Mirzapur,"71, Ray Path, Cuttack-079507",2025-10-20
7966,Virk PLC,Tech,India,Kalyan-Dombivli,"H.No. 45, Chokshi Zila, Coimbatore 261663",2024-11-09
7967,"Garde, Sur and Tara",Tech,India,Anand,"37/57, Balay Marg, Hospet-529533",2024-04-18
7968,Swaminathan-Ahuja,Manufacturing,India,Kozhikode,"H.No. 70, Gala Nagar, Kozhikode-828742",2024-11-11
7969,"Sengupta, Ganesh and Sampath",Retail,India,Bhopal,"636, Sastry, Kota-940380",2025-07-07
7970,"Kunda, Chopra and Chaudhari",Finance,India,Ranchi,"H.No. 16, Zachariah Circle, Jaipur-506758",2025-09-22
7971,Sankar Ltd,Healthcare,India,Jammu,"16/952, Chadha Zila, Anantapur 092909",2024-08-26
7972,"Madan, Kota and Chakrabarti",Manufacturing,India,Berhampore,"296, Sridhar Road, Jalgaon 789170",2025-09-27
7973,Sharma-Tara,Retail,India,Patiala,"81/21, Varughese Nagar, Berhampur-523890",2023-11-24
7974,Gokhale-Tak,Tech,India,Salem,"60, Ravi Path, Kirari Suleman Nagar-270713",2023-06-14
7975,"Zacharia, Rastogi and Issac",Retail,India,Kishanganj,"18/501, Acharya Circle, Cuttack 380975",2025-02-11
7976,"Balay, Master and Ramanathan",Healthcare,India,Muzaffarpur,"010, Biswas Nagar, Tenali-580265",2023-07-12
7977,Kapoor-Acharya,Healthcare,India,Parbhani,"15/91, Shere Street, Thane 093668",2025-02-25
7978,"Rege, Sachdev and Iyengar",Finance,India,Mumbai,"H.No. 67, Swamy Ganj, Latur 746956",2023-11-04
7979,"Luthra, Shere and Roy",Finance,India,Bhilai,"483, Chandra Ganj, Haldia-215450",2023-05-31
7980,Gupta-Goda,Healthcare,India,Hindupur,"59/14, Dave Marg, Eluru 131035",2023-04-30
7981,"Balay, Kibe and De",Manufacturing,India,Bally,"H.No. 91, Raman Chowk, Chapra 184294",2024-07-12
7982,"Borra, Ramanathan and Dhillon",Manufacturing,India,Sambalpur,"90/334, Gupta Path, Bhatpara-896425",2025-10-01
7983,Kunda Inc,Tech,India,Mehsana,"37/51, Thaman Street, Ballia 846805",2024-01-13
7984,Das-Dugar,Finance,India,Jalna,"61/881, Dewan Circle, Delhi-679136",2025-03-25
7985,"Dhar, Buch and Hayre",Tech,India,Uluberia,"59/792, Chacko Zila, Kottayam-354390",2025-02-03
7986,"Sami, Konda and Basak",Finance,India,Thoothukudi,"34, Brar Circle, Ambattur-181987",2025-11-10
7987,Mammen Inc,Healthcare,India,Berhampore,"H.No. 732, Chaudhari, Bhilai-501883",2024-01-03
7988,"Khurana, Toor and Sood",Manufacturing,India,Dhanbad,"79/87, Sethi Nagar, Howrah 834113",2024-03-08
7989,Shankar-Bawa,Manufacturing,India,Ajmer,"H.No. 98, Sampath Circle, Bathinda-717170",2025-03-11
7990,Virk Ltd,Healthcare,India,Jamshedpur,"43/656, Bawa Road, Bidhannagar-400024",2025-05-05
7991,Agrawal and Sons,Tech,India,Madhyamgram,"34/247, Chokshi Ganj, Bidhannagar 789832",2024-03-26
7992,Kant Inc,Tech,India,Bardhaman,"79, Lalla Zila, Gulbarga-115899",2023-06-23
7993,Baral-Bassi,Retail,India,Kumbakonam,"H.No. 62, Rattan Path, Gandhinagar 819080",2024-09-30
7994,Swamy and Sons,Finance,India,Mahbubnagar,"08/93, Sahni Circle, Orai-541729",2026-02-28
7995,Doshi-Bhavsar,Tech,India,Ongole,"11, Manne Street, Chapra 493612",2026-02-14
7996,"Gala, Ghosh and Singhal",Healthcare,India,Morena,"495, Vig Circle, Udupi-384443",2026-02-02
7997,"Thakur, Dora and Hayre",Tech,India,Warangal,"H.No. 799, Vora Marg, Jamnagar-394869",2024-02-02
7998,Handa LLC,Manufacturing,India,Munger,"50/102, Kade, Erode 584051",2026-03-03
7999,Balasubramanian Inc,Finance,India,Amroha,"23/420, Dhar Zila, Ichalkaranji-565786",2025-08-20
8000,"Chakrabarti, Basak and Saha",Retail,India,Junagadh,"501, Deol Ganj, Panihati 835901",2023-09-05
8001,Bava Inc,Finance,India,Jehanabad,"H.No. 982, Bhatia Ganj, Ozhukarai 806881",2024-05-02
8002,Ramesh-Bhatti,Manufacturing,India,Hosur,"57, Gandhi Path, Patiala-554131",2025-07-29
8003,Kara-Biswas,Manufacturing,India,Chapra,"98/50, Chakraborty Road, Orai 843653",2025-03-26
8004,"Goswami, Thaman and Sampath",Manufacturing,India,Dhule,"37/220, Balay Nagar, Hubli–Dharwad-153199",2024-03-15
8005,"Rajagopalan, Mammen and Hari",Manufacturing,India,Alappuzha,"H.No. 47, Luthra Chowk, Gopalpur-984453",2026-03-04
8006,Cheema-Rajan,Healthcare,India,Ratlam,"H.No. 76, Bora Chowk, Anantapur 341646",2023-05-11
8007,Tiwari PLC,Retail,India,Miryalaguda,"57/437, Zacharia Path, Kadapa-443375",2025-09-20
8008,"Walla, Cherian and Solanki",Manufacturing,India,Kadapa,"19/42, Varkey Nagar, Dharmavaram-581718",2025-03-03
8009,Krish-Ahuja,Manufacturing,India,Tirupati,"012, Bali Ganj, Danapur 843467",2024-07-29
8010,"Chakraborty, Brahmbhatt and Chokshi",Tech,India,Jamalpur,"H.No. 342, Gill Marg, Ujjain-952555",2024-03-11
8011,"Garg, Dar and Lal",Retail,India,Ongole,"95/69, Kaul Circle, Lucknow 436406",2025-07-24
8012,Shah Ltd,Finance,India,Kolkata,"92/92, Dara Marg, Raebareli 456533",2023-07-24
8013,Vala Inc,Retail,India,Mysore,"94/661, Johal Zila, Ramgarh 161065",2025-03-07
8014,Bath-Guha,Retail,India,Kharagpur,"55/192, Sethi Circle, Tinsukia 119011",2025-09-16
8015,Rajan Group,Retail,India,Shivpuri,"H.No. 052, Warrior, Noida 495653",2023-07-13
8016,Bhatia PLC,Manufacturing,India,Kadapa,"53, Dugal Street, Nagpur 519562",2024-08-17
8017,Edwin-Suresh,Manufacturing,India,Latur,"495, Lad Nagar, Amritsar-088362",2025-10-17
8018,Bhattacharyya-Bir,Healthcare,India,Surat,"56/97, Dhawan Zila, Amaravati 918277",2026-03-31
8019,Dubey-Kashyap,Finance,India,Maheshtala,"860, Varghese Ganj, Jalandhar 763482",2025-08-23
8020,"Sundaram, Rana and Deshpande",Tech,India,Sri Ganganagar,"05, Kalla Chowk, Karnal 928220",2024-01-09
8021,Loke Inc,Retail,India,Jabalpur,"H.No. 03, Gola Zila, Amravati 677887",2023-08-15
8022,"Iyengar, Wali and Borah",Finance,India,Guwahati,"H.No. 697, Dubey Road, Aurangabad 128451",2024-02-19
8023,Sampath-Dixit,Finance,India,Madanapalle,"04/002, Grewal, Dharmavaram 620023",2025-05-14
8024,Sen-Borde,Healthcare,India,Gandhinagar,"74/25, Kata, Amravati-837133",2023-08-17
8025,"Dugal, Bava and Deshmukh",Tech,India,Raipur,"63/74, Gokhale Path, Kumbakonam-179167",2024-04-22
8026,Shukla Ltd,Retail,India,Dhanbad,"H.No. 100, Dora Nagar, Madurai-191913",2023-09-15
8027,Kapoor LLC,Tech,India,Mau,"H.No. 87, Lall Street, Baranagar 316192",2023-06-18
8028,Mand and Sons,Healthcare,India,Miryalaguda,"34/18, Taneja Path, Hyderabad 471099",2025-03-10
8029,"Lad, Uppal and De",Manufacturing,India,Bikaner,"76/14, Garg Ganj, Kottayam 198542",2023-06-08
8030,Kothari-Chanda,Finance,India,Bareilly,"09/86, Dhar Zila, Bilaspur-453214",2024-09-15
8031,Amble-Tak,Retail,India,Bathinda,"58/945, Kala Zila, Asansol-901730",2024-10-31
8032,Buch Group,Manufacturing,India,Hapur,"06, Srivastava Chowk, Bhilwara 755936",2025-10-03
8033,Sha-Hora,Healthcare,India,Udaipur,"55/35, Ranganathan Road, Panchkula 668681",2024-04-22
8034,Randhawa-Kuruvilla,Tech,India,Delhi,"86/607, Loke Road, Secunderabad-336014",2026-01-15
8035,Sanghvi Group,Finance,India,Phusro,"63, Ratta Chowk, Vadodara-778237",2023-11-28
8036,"Yohannan, Sura and Shroff",Retail,India,Rajkot,"05/39, Vaidya Nagar, Haridwar-246681",2024-05-12
8037,Barman LLC,Manufacturing,India,Saharsa,"076, Chaudhuri Marg, Siliguri-276239",2024-07-17
8038,Walla LLC,Manufacturing,India,Bhusawal,"23/49, Chauhan Road, Vijayawada 306265",2024-06-04
8039,Kohli PLC,Finance,India,Kurnool,"12/287, Khare Zila, Katni-956139",2026-01-23
8040,Edwin and Sons,Tech,India,Bhimavaram,"52/516, Krishnan Marg, Muzaffarpur-018612",2025-05-10
8041,Banik-Chaudhry,Healthcare,India,Tirunelveli,"49, Kibe, Udaipur-432517",2024-07-01
8042,Bera-Bora,Tech,India,Bharatpur,"44/017, Dhar Path, Hospet 837858",2025-03-02
8043,Hegde Inc,Tech,India,Patna,"59, Borde Circle, Adoni-638822",2025-05-05
8044,"Tandon, Dugal and Kothari",Tech,India,Loni,"859, Sarin Circle, Dhule-462857",2025-07-13
8045,"Mani, Singh and Wadhwa",Finance,India,Vijayawada,"H.No. 77, Gera Marg, Hospet 171312",2023-11-21
8046,Rau-Bora,Finance,India,Loni,"H.No. 24, Bhatnagar Path, Satna 464090",2025-11-12
8047,Rastogi and Sons,Healthcare,India,Guwahati,"832, Badal Marg, Karnal-943109",2025-03-14
8048,"Dara, Devi and Sagar",Tech,India,Bhagalpur,"333, Loyal, Phusro 999435",2026-01-05
8049,"Loke, Lata and Hayer",Finance,India,Bhubaneswar,"46/24, Khanna Path, Thrissur-021616",2025-12-28
8050,Sule-Chahal,Healthcare,India,Mehsana,"83/002, Bawa Zila, Barasat-848900",2024-01-01
