PaymentID,OrderID,PaymentDate,AmountPaid,PaymentMethod
83613,83613,2025-10-17,31896.92,Card
83614,83614,2025-09-20,24845.31,Bank Transfer
83615,83615,2025-11-18,11891.89,Card
83616,83616,2025-11-12,9191.43,Card
83617,83617,2025-06-21,18981.14,Card
83618,83618,2026-02-26,24263.82,Bank Transfer
83619,83619,2025-10-26,2529.13,UPI
83620,83620,2025-08-05,19371.81,UPI
83621,83621,2025-09-02,20976.44,UPI
83622,83622,2025-10-04,47697.88,Card
83623,83623,2025-12-29,20503.12,Bank Transfer
83624,83624,2025-04-22,28997.67,Card
83625,83625,2025-08-13,19950.1,UPI
83626,83626,2025-08-27,44451.92,Card
83627,83627,2025-11-15,27971.07,UPI
83628,83628,2025-10-19,35482.2,Bank Transfer
83629,83629,2026-03-26,26412.46,UPI
83630,83630,2026-01-16,17313.78,Card
83631,83631,2025-07-18,44667.46,UPI
83632,83632,2025-07-02,10007.25,UPI
83633,83633,2026-01-30,1631.5,Bank Transfer
83634,83634,2025-07-03,10586.26,UPI
83635,83635,2025-05-05,28248.52,Card
83636,83636,2025-12-15,32508.68,Card
83637,83637,2025-12-12,16854.53,Card
83638,83638,2026-03-19,23325.53,Bank Transfer
83639,83639,2025-09-08,23327.03,Bank Transfer
83640,83640,2025-07-07,2819.21,UPI
83641,83641,2025-07-16,41776.1,UPI
83642,83642,2026-03-17,7096.8,UPI
83643,83643,2025-12-31,49002.09,UPI
83644,83644,2025-09-05,4525.96,Bank Transfer
83645,83645,2025-05-14,10314.04,Bank Transfer
83646,83646,2026-02-07,2253.7,Card
83647,83647,2026-03-02,49243.27,UPI
83648,83648,2025-09-12,13819.86,UPI
83649,83649,2025-08-02,22249.12,Bank Transfer
83650,83650,2025-10-31,5129.19,Bank Transfer
83651,83651,2025-08-15,37257.2,Bank Transfer
83652,83652,2025-11-30,30624.5,Bank Transfer
83653,83653,2026-01-28,49509.23,Card
83654,83654,2025-09-02,32111.03,Card
83655,83655,2026-03-09,16110.2,UPI
83656,83656,2025-07-15,1815.53,Card
83657,83657,2025-06-08,44828.35,Card
83658,83658,2025-12-17,21371.17,Card
83659,83659,2026-03-13,21846.22,Bank Transfer
83660,83660,2025-06-08,49895.35,Bank Transfer
83661,83661,2025-06-04,43399.29,Card
83662,83662,2025-09-20,11078.25,Bank Transfer
83663,83663,2025-11-16,39918.74,Bank Transfer
83664,83664,2025-11-06,31277.75,Card
83665,83665,2025-07-23,4239.44,Card
83666,83666,2026-01-07,40131.73,UPI
83667,83667,2025-05-01,24810.94,UPI
83668,83668,2026-02-27,21285.8,UPI
83669,83669,2026-04-12,40411.37,Bank Transfer
83670,83670,2026-01-06,41697.03,Card
83671,83671,2026-02-07,44440.49,Card
83672,83672,2025-05-08,9382.29,UPI
83673,83673,2026-03-17,42815.48,Card
83674,83674,2025-12-24,12662.29,Card
83675,83675,2025-10-23,28667.63,Bank Transfer
83676,83676,2026-01-26,21380.38,UPI
83677,83677,2025-09-10,36028.76,Bank Transfer
83678,83678,2025-06-01,46651.25,Bank Transfer
83679,83679,2025-10-27,45207.71,Bank Transfer
83680,83680,2026-01-11,40900.09,Bank Transfer
83681,83681,2025-08-24,5554.57,UPI
83682,83682,2025-09-11,10267.6,UPI
83683,83683,2025-07-06,25859.95,UPI
83684,83684,2025-06-19,39847.63,Card
83685,83685,2025-09-02,14929.5,Bank Transfer
83686,83686,2025-07-27,20453.09,Card
83687,83687,2025-06-24,6204.16,Bank Transfer
83688,83688,2025-05-12,45657.59,Card
83689,83689,2025-10-10,45244.41,Bank Transfer
83690,83690,2025-11-23,48787.58,Card
83691,83691,2025-12-15,36049.86,Bank Transfer
83692,83692,2025-07-11,11991.51,Bank Transfer
83693,83693,2025-11-09,27851.13,Bank Transfer
83694,83694,2025-07-26,12236.29,Card
83695,83695,2025-10-28,37604.94,Card
83696,83696,2025-09-22,32576.63,UPI
83697,83697,2025-12-03,40522.09,Card
83698,83698,2025-12-28,13065.94,Card
83699,83699,2026-02-02,31246.2,Bank Transfer
83700,83700,2025-12-28,4725.5,Bank Transfer
83701,83701,2026-04-12,2011.34,UPI
83702,83702,2025-09-20,37208.76,UPI
83703,83703,2026-04-16,3715.4,UPI
83704,83704,2025-10-19,47495.65,Bank Transfer
83705,83705,2025-10-20,19282.8,UPI
83706,83706,2025-11-08,32549.55,Bank Transfer
83707,83707,2026-02-18,1867.95,Card
83708,83708,2026-01-24,38112.28,Bank Transfer
83709,83709,2025-10-28,40130.84,UPI
83710,83710,2025-11-13,39312.05,Bank Transfer
83711,83711,2025-09-21,23193.49,Card
83712,83712,2025-05-16,2393.75,UPI
83713,83713,2025-04-25,4141.98,Bank Transfer
83714,83714,2025-11-06,22043.3,Card
83715,83715,2025-08-04,16862.99,Card
83716,83716,2025-08-20,2476.11,Bank Transfer
83717,83717,2026-01-17,31743.14,Card
83718,83718,2026-01-28,32192.86,Card
83719,83719,2026-03-10,18767.79,Card
83720,83720,2026-01-08,8303.48,UPI
83721,83721,2025-10-23,12045.05,Bank Transfer
83722,83722,2026-04-12,3930.93,Bank Transfer
83723,83723,2025-11-28,44831.75,UPI
83724,83724,2025-11-06,26253.01,UPI
83725,83725,2025-10-05,34718.14,Bank Transfer
83726,83726,2025-06-29,17074.19,Card
83727,83727,2025-09-22,31801.63,Bank Transfer
83728,83728,2026-03-10,20741.31,Card
83729,83729,2025-07-19,36874.94,UPI
83730,83730,2025-07-03,15930.83,Bank Transfer
83731,83731,2025-05-09,45360.49,Card
83732,83732,2025-06-10,33896.28,Card
83733,83733,2026-03-20,11064.74,Card
83734,83734,2026-04-04,7061.22,Card
83735,83735,2025-09-03,34414.85,Bank Transfer
83736,83736,2026-03-23,40411.04,Bank Transfer
83737,83737,2025-11-18,48086.41,Card
83738,83738,2025-10-14,28803.88,Bank Transfer
83739,83739,2025-11-01,49725.23,Bank Transfer
83740,83740,2025-06-30,6160.42,Card
83741,83741,2025-11-03,46052.44,Card
83742,83742,2025-11-11,40762.44,UPI
83743,83743,2025-07-05,18196.93,UPI
83744,83744,2026-02-14,2675.96,Card
83745,83745,2026-04-06,49054.97,UPI
83746,83746,2025-11-23,24324.0,Card
83747,83747,2025-07-15,46503.22,Bank Transfer
83748,83748,2025-11-07,38876.33,Card
83749,83749,2026-01-17,33400.65,Card
83750,83750,2025-12-08,13875.47,Card
83751,83751,2025-06-22,1803.97,Bank Transfer
83752,83752,2025-05-09,21474.27,Bank Transfer
83753,83753,2025-12-20,34207.5,Card
83754,83754,2026-04-01,37515.7,Card
83755,83755,2026-01-30,38576.44,Bank Transfer
83756,83756,2025-08-12,36455.57,Bank Transfer
83757,83757,2025-11-21,39974.39,UPI
83758,83758,2025-07-02,2296.76,Bank Transfer
83759,83759,2025-06-20,15753.57,Bank Transfer
83760,83760,2025-09-10,19967.81,Bank Transfer
83761,83761,2025-10-09,15835.42,Card
83762,83762,2025-10-31,49892.08,Bank Transfer
83763,83763,2025-06-17,46244.17,Bank Transfer
83764,83764,2025-09-14,6586.54,Bank Transfer
83765,83765,2025-09-21,10486.58,UPI
83766,83766,2025-10-03,10665.6,Card
83767,83767,2025-05-12,33608.79,Bank Transfer
83768,83768,2026-01-05,3051.87,Card
83769,83769,2025-10-25,3838.97,Card
83770,83770,2025-11-29,10495.54,Bank Transfer
83771,83771,2025-12-26,23238.03,UPI
83772,83772,2025-06-25,5322.31,Card
83773,83773,2026-02-22,16315.72,UPI
83774,83774,2025-06-18,43470.41,UPI
83775,83775,2026-02-19,17504.55,UPI
83776,83776,2026-04-03,9505.38,UPI
83777,83777,2026-02-23,6325.66,Bank Transfer
83778,83778,2025-11-28,49215.85,UPI
83779,83779,2026-04-20,1407.0,UPI
83780,83780,2026-04-11,25739.97,Card
83781,83781,2025-07-01,28834.35,Bank Transfer
83782,83782,2025-06-23,46249.87,UPI
83783,83783,2026-01-13,10003.3,Card
83784,83784,2026-02-10,35878.92,UPI
83785,83785,2025-12-15,7436.3,Bank Transfer
83786,83786,2025-04-22,16715.39,UPI
83787,83787,2025-12-14,12102.93,UPI
83788,83788,2026-01-30,24356.48,Card
83789,83789,2025-11-26,28149.15,UPI
83790,83790,2025-05-06,38792.84,Card
83791,83791,2025-12-13,47024.3,Card
83792,83792,2025-05-07,22584.95,UPI
83793,83793,2026-02-11,10527.3,Bank Transfer
83794,83794,2025-08-23,7048.64,Card
83795,83795,2026-04-09,15593.64,Card
83796,83796,2025-10-05,24809.0,Card
83797,83797,2025-08-26,31243.78,UPI
83798,83798,2025-12-29,4424.13,Card
83799,83799,2025-10-27,26202.9,UPI
83800,83800,2025-05-27,18108.1,Card
83801,83801,2026-01-21,43182.49,Bank Transfer
83802,83802,2026-01-23,24832.04,Card
83803,83803,2025-08-31,35104.84,Card
83804,83804,2026-02-25,10277.39,Card
83805,83805,2026-03-19,22692.35,UPI
83806,83806,2025-05-07,24655.62,Bank Transfer
83807,83807,2025-12-06,19452.78,UPI
83808,83808,2026-04-19,16700.0,UPI
83809,83809,2025-07-01,47606.08,Bank Transfer
83810,83810,2025-10-30,33204.99,Bank Transfer
83811,83811,2026-01-15,13733.41,Bank Transfer
83812,83812,2026-02-24,3938.0,Card
83813,83813,2025-09-15,18731.43,Bank Transfer
83814,83814,2025-05-27,801.81,Card
83815,83815,2025-04-28,49629.42,Card
83816,83816,2025-11-22,32458.27,UPI
83817,83817,2025-07-05,14316.96,Card
83818,83818,2025-12-01,6497.01,Card
83819,83819,2025-12-21,6736.05,UPI
83820,83820,2026-04-03,27196.19,Bank Transfer
83821,83821,2026-03-31,43308.08,Card
83822,83822,2026-01-07,35402.51,Card
83823,83823,2025-08-26,37912.69,Card
83824,83824,2026-03-09,32514.3,UPI
83825,83825,2026-01-19,8023.05,Card
83826,83826,2025-05-06,44971.04,Card
83827,83827,2025-07-16,5207.94,Card
83828,83828,2025-08-16,24611.92,Card
83829,83829,2026-02-10,20945.4,Card
83830,83830,2025-10-20,19587.45,Bank Transfer
83831,83831,2025-05-12,39429.87,Card
83832,83832,2025-07-19,8558.47,Bank Transfer
83833,83833,2026-04-11,22627.29,Bank Transfer
83834,83834,2026-03-11,25005.2,Card
83835,83835,2025-07-25,5525.2,Bank Transfer
83836,83836,2025-10-23,19168.21,UPI
83837,83837,2025-07-26,527.12,Bank Transfer
83838,83838,2025-08-28,10540.78,UPI
83839,83839,2025-09-18,26457.77,Card
83840,83840,2025-08-09,15504.47,Bank Transfer
83841,83841,2025-06-18,4128.47,Bank Transfer
83842,83842,2026-03-07,8672.12,Card
83843,83843,2025-12-06,25201.09,Bank Transfer
83844,83844,2025-08-31,15613.79,Bank Transfer
83845,83845,2025-09-03,41237.76,UPI
83846,83846,2026-01-09,38725.65,UPI
83847,83847,2025-07-15,3924.02,Card
83848,83848,2026-01-19,26787.54,UPI
83849,83849,2025-06-13,21024.67,Card
83850,83850,2025-10-26,26366.02,UPI
83851,83851,2025-10-26,39730.21,UPI
83852,83852,2025-11-27,23365.63,Bank Transfer
83853,83853,2025-11-11,20615.38,Card
83854,83854,2025-06-07,24775.83,Card
83855,83855,2025-08-25,15176.53,UPI
83856,83856,2025-06-14,27336.48,Card
83857,83857,2025-05-25,10830.47,UPI
83858,83858,2025-07-23,13088.68,Bank Transfer
83859,83859,2025-05-07,47456.84,UPI
83860,83860,2025-04-27,20868.09,UPI
83861,83861,2025-10-16,30730.01,UPI
83862,83862,2026-04-22,48868.85,Card
83863,83863,2026-02-07,46415.64,Bank Transfer
83864,83864,2026-01-08,13319.53,UPI
83865,83865,2026-03-25,37043.01,Card
83866,83866,2025-05-28,17922.05,Card
83867,83867,2025-08-16,8731.09,Bank Transfer
83868,83868,2025-12-05,12313.58,Bank Transfer
83869,83869,2025-09-08,6005.22,UPI
83870,83870,2026-01-10,40277.74,Bank Transfer
83871,83871,2025-08-13,40182.58,Card
83872,83872,2025-05-26,28090.5,UPI
83873,83873,2025-10-06,14919.73,Bank Transfer
83874,83874,2025-05-31,4378.34,Bank Transfer
83875,83875,2026-04-03,42355.03,UPI
83876,83876,2025-12-04,27784.51,UPI
83877,83877,2025-11-01,5348.98,Card
83878,83878,2025-10-25,6719.62,Card
83879,83879,2025-07-06,22249.86,Card
83880,83880,2026-02-23,20124.84,Card
83881,83881,2025-09-03,18527.02,UPI
83882,83882,2025-11-26,48641.44,Bank Transfer
83883,83883,2025-10-07,20500.03,Card
83884,83884,2025-09-24,18829.9,Card
83885,83885,2025-11-08,38583.63,Bank Transfer
83886,83886,2025-05-15,42378.53,Card
83887,83887,2026-02-13,24878.05,Bank Transfer
83888,83888,2025-05-22,23566.35,UPI
83889,83889,2026-03-01,11979.6,Card
83890,83890,2025-06-27,24858.53,UPI
83891,83891,2025-11-24,29845.99,Bank Transfer
83892,83892,2025-12-04,18768.64,Card
83893,83893,2026-02-14,10651.82,UPI
83894,83894,2025-07-26,43869.14,Bank Transfer
83895,83895,2025-09-02,42976.34,Bank Transfer
83896,83896,2025-11-21,43193.25,Bank Transfer
83897,83897,2025-09-10,21560.29,Bank Transfer
83898,83898,2025-05-28,11276.01,UPI
83899,83899,2025-11-01,32157.66,Bank Transfer
83900,83900,2025-10-17,11447.72,Bank Transfer
83901,83901,2025-11-20,43558.79,Card
83902,83902,2025-09-25,522.73,UPI
83903,83903,2025-07-04,43570.26,Bank Transfer
83904,83904,2025-11-04,46966.61,Card
83905,83905,2026-03-31,17991.21,UPI
83906,83906,2025-08-26,5094.48,Card
83907,83907,2026-03-06,28770.08,Card
83908,83908,2026-03-04,9005.22,Card
83909,83909,2026-04-16,12365.71,Card
83910,83910,2025-05-10,15989.98,Bank Transfer
83911,83911,2025-12-23,7270.5,UPI
83912,83912,2025-10-28,30581.99,Bank Transfer
83913,83913,2026-04-12,21593.29,Card
83914,83914,2026-04-01,37584.12,Bank Transfer
83915,83915,2025-08-14,21386.36,UPI
83916,83916,2025-10-19,35671.24,UPI
83917,83917,2026-01-12,34251.51,UPI
83918,83918,2025-09-13,25895.03,UPI
83919,83919,2025-09-13,40186.26,Card
83920,83920,2025-11-27,8807.62,UPI
83921,83921,2025-05-01,9638.48,Card
83922,83922,2025-11-29,28722.21,UPI
83923,83923,2025-11-06,41012.24,Card
83924,83924,2025-05-08,1195.36,Bank Transfer
83925,83925,2026-02-13,23235.31,Bank Transfer
83926,83926,2026-03-26,15267.1,Bank Transfer
83927,83927,2025-11-09,43296.98,Bank Transfer
83928,83928,2025-12-12,8432.56,UPI
83929,83929,2026-01-22,12658.89,Bank Transfer
83930,83930,2025-12-01,39302.73,UPI
83931,83931,2025-12-13,6435.47,Bank Transfer
83932,83932,2025-05-25,22802.04,UPI
83933,83933,2026-02-22,43335.54,UPI
83934,83934,2025-08-24,10850.31,UPI
83935,83935,2025-09-11,2018.21,UPI
83936,83936,2025-08-22,4653.93,Card
83937,83937,2025-06-19,35535.72,Card
83938,83938,2025-05-04,1144.59,Bank Transfer
83939,83939,2025-10-02,38834.0,Card
83940,83940,2026-03-12,23331.32,Bank Transfer
83941,83941,2025-10-16,48202.78,Bank Transfer
83942,83942,2026-01-21,46240.74,Card
83943,83943,2025-09-20,21442.69,UPI
83944,83944,2025-11-03,11124.63,Bank Transfer
83945,83945,2025-05-07,40186.21,Card
83946,83946,2026-03-08,46552.88,UPI
83947,83947,2026-01-28,24813.78,UPI
83948,83948,2025-10-02,23292.86,Bank Transfer
83949,83949,2025-08-05,27567.66,Bank Transfer
83950,83950,2025-07-06,34491.54,UPI
83951,83951,2025-08-11,42206.97,UPI
83952,83952,2025-08-12,2727.03,Card
83953,83953,2026-03-13,3231.97,UPI
83954,83954,2025-06-28,9270.25,Card
83955,83955,2025-09-01,27900.94,Bank Transfer
83956,83956,2025-10-03,8236.23,UPI
83957,83957,2026-03-17,49475.96,Card
83958,83958,2025-07-08,10759.37,Card
83959,83959,2025-04-28,25698.03,UPI
83960,83960,2025-12-07,46951.58,Card
83961,83961,2026-02-09,26148.54,Bank Transfer
83962,83962,2025-04-22,36493.81,Card
83963,83963,2026-03-03,1867.82,Bank Transfer
83964,83964,2025-08-16,24909.24,Bank Transfer
83965,83965,2025-06-10,20420.63,UPI
83966,83966,2025-12-17,5517.58,Card
83967,83967,2026-02-04,34514.15,Card
83968,83968,2025-12-16,45439.77,Bank Transfer
83969,83969,2025-11-16,4680.44,Bank Transfer
83970,83970,2026-04-01,44045.86,Bank Transfer
83971,83971,2025-06-26,6620.8,UPI
83972,83972,2025-10-27,33744.63,Bank Transfer
83973,83973,2025-10-25,23677.76,UPI
83974,83974,2026-03-15,45452.2,Bank Transfer
83975,83975,2025-08-15,42494.07,UPI
83976,83976,2025-11-22,41730.78,Card
83977,83977,2026-01-10,41916.09,Card
83978,83978,2026-03-17,2305.17,Bank Transfer
83979,83979,2026-02-07,38245.96,Card
83980,83980,2025-09-07,48968.49,UPI
83981,83981,2026-03-28,31258.22,Bank Transfer
83982,83982,2025-09-09,16830.54,Bank Transfer
83983,83983,2025-07-19,16123.72,Bank Transfer
83984,83984,2025-09-24,2417.74,Card
83985,83985,2025-04-29,12346.89,Card
83986,83986,2026-03-10,22617.75,Card
83987,83987,2025-12-10,15176.06,UPI
83988,83988,2025-10-27,4606.14,Bank Transfer
83989,83989,2025-11-13,9172.95,Bank Transfer
83990,83990,2026-03-30,14649.88,Bank Transfer
83991,83991,2026-02-03,27000.4,UPI
83992,83992,2026-02-21,8122.17,UPI
83993,83993,2026-04-05,25290.85,Bank Transfer
83994,83994,2025-09-25,13137.75,UPI
83995,83995,2026-03-12,5167.68,UPI
83996,83996,2026-01-10,7475.56,Card
83997,83997,2025-10-21,8068.65,Card
83998,83998,2025-12-26,7005.82,Card
83999,83999,2025-08-09,32872.05,UPI
84000,84000,2025-11-21,559.12,Card
84001,84001,2026-01-09,17559.45,UPI
84002,84002,2026-03-04,35849.09,UPI
84003,84003,2025-05-06,31249.6,Bank Transfer
84004,84004,2026-02-07,26320.42,UPI
84005,84005,2025-11-08,19170.89,UPI
84006,84006,2025-12-14,30250.99,Bank Transfer
84007,84007,2026-02-08,15311.0,Card
84008,84008,2025-11-22,7033.94,UPI
84009,84009,2025-09-27,27378.25,UPI
84010,84010,2025-12-13,36081.6,Bank Transfer
84011,84011,2025-04-23,48448.86,Card
84012,84012,2025-11-16,48446.52,Card
84013,84013,2026-04-17,46107.39,Card
84014,84014,2026-04-12,3941.88,Card
84015,84015,2025-08-27,15296.72,Bank Transfer
84016,84016,2025-10-06,12155.84,UPI
84017,84017,2025-12-18,1317.11,Card
84018,84018,2025-07-22,27114.11,UPI
84019,84019,2025-08-22,23182.3,Card
84020,84020,2025-08-19,42031.09,UPI
84021,84021,2025-06-27,30099.2,Bank Transfer
84022,84022,2025-09-15,23499.39,UPI
84023,84023,2025-10-14,37638.71,Bank Transfer
84024,84024,2026-01-26,48004.11,UPI
84025,84025,2025-06-09,29800.03,Card
84026,84026,2026-03-05,15638.41,UPI
84027,84027,2026-04-15,45289.32,Bank Transfer
84028,84028,2025-06-25,31711.0,UPI
84029,84029,2026-02-28,46395.98,Card
84030,84030,2025-12-04,16288.54,Bank Transfer
84031,84031,2025-05-21,30266.78,Bank Transfer
84032,84032,2026-03-13,29067.2,UPI
84033,84033,2025-08-29,25775.44,Card
84034,84034,2026-03-11,5227.53,UPI
84035,84035,2025-09-04,9546.53,Card
84036,84036,2026-01-28,48013.55,UPI
84037,84037,2025-05-27,49619.4,Bank Transfer
84038,84038,2025-09-09,38471.62,UPI
84039,84039,2025-07-18,39248.49,Card
84040,84040,2025-11-03,47888.52,UPI
84041,84041,2025-07-01,31458.14,UPI
84042,84042,2026-04-21,6112.27,Bank Transfer
84043,84043,2025-09-22,23895.37,Bank Transfer
84044,84044,2025-11-18,4993.18,Bank Transfer
84045,84045,2025-07-28,25050.06,UPI
84046,84046,2025-06-27,12266.32,Card
84047,84047,2026-01-27,40517.41,Bank Transfer
84048,84048,2025-06-11,18888.01,Card
84049,84049,2026-02-01,11878.11,UPI
84050,84050,2025-11-28,45515.77,Card
84051,84051,2025-12-31,42337.45,Bank Transfer
84052,84052,2025-11-04,30555.04,UPI
84053,84053,2025-11-17,5650.12,Card
84054,84054,2026-01-10,42207.34,Card
84055,84055,2025-09-17,26888.74,UPI
84056,84056,2026-02-10,13149.86,UPI
84057,84057,2025-12-08,28123.9,Bank Transfer
84058,84058,2026-03-10,40814.94,UPI
84059,84059,2025-09-26,12662.8,UPI
84060,84060,2025-06-22,33552.47,Card
84061,84061,2025-12-24,17648.51,Card
84062,84062,2026-01-04,2710.42,Card
84063,84063,2025-07-16,40321.99,Bank Transfer
84064,84064,2025-06-27,49135.53,UPI
84065,84065,2025-06-26,36631.17,Card
84066,84066,2026-02-20,39154.22,UPI
84067,84067,2026-01-03,42996.41,Card
84068,84068,2025-06-17,46437.24,Bank Transfer
84069,84069,2025-05-14,15556.56,Card
84070,84070,2026-03-15,1517.62,Card
84071,84071,2026-01-27,15438.94,Card
84072,84072,2025-09-21,30315.31,Card
84073,84073,2026-03-07,20176.84,UPI
84074,84074,2026-04-01,34836.52,Bank Transfer
84075,84075,2025-12-03,2357.92,Bank Transfer
84076,84076,2026-03-04,47377.67,Card
84077,84077,2025-06-04,6487.86,UPI
84078,84078,2025-11-25,12862.76,Card
84079,84079,2025-09-01,36051.0,UPI
84080,84080,2025-11-04,20053.22,Card
84081,84081,2025-10-15,31778.74,UPI
84082,84082,2026-03-25,45705.09,Card
84083,84083,2026-04-16,47569.63,Bank Transfer
84084,84084,2026-02-24,49812.81,UPI
84085,84085,2026-03-18,16483.54,Bank Transfer
84086,84086,2025-09-17,32127.13,UPI
84087,84087,2026-03-03,41457.19,UPI
84088,84088,2025-07-20,43996.03,Card
84089,84089,2025-05-15,3750.99,Bank Transfer
84090,84090,2026-03-06,8549.18,Card
84091,84091,2025-09-28,12527.26,Bank Transfer
84092,84092,2025-12-02,15481.99,UPI
84093,84093,2026-01-13,17395.97,Bank Transfer
84094,84094,2025-09-01,27389.59,Card
84095,84095,2026-04-03,46324.65,Bank Transfer
84096,84096,2025-05-30,1421.03,UPI
84097,84097,2026-04-16,18841.03,Card
84098,84098,2025-08-18,7733.08,Bank Transfer
84099,84099,2025-09-15,34027.64,Card
84100,84100,2026-02-28,25112.69,Bank Transfer
84101,84101,2026-03-09,35436.84,UPI
84102,84102,2025-04-24,40494.97,UPI
84103,84103,2025-07-20,21342.84,Bank Transfer
84104,84104,2026-03-30,24939.68,UPI
84105,84105,2025-08-24,21595.61,UPI
84106,84106,2025-09-04,39838.09,Card
84107,84107,2025-12-08,37007.53,Card
84108,84108,2026-03-12,19209.28,UPI
84109,84109,2025-10-08,7424.3,Card
84110,84110,2026-01-11,26569.66,Card
84111,84111,2026-04-13,37808.46,Bank Transfer
84112,84112,2025-05-14,28341.79,UPI
84113,84113,2026-03-07,958.97,Card
84114,84114,2026-01-23,11739.3,Bank Transfer
84115,84115,2025-06-22,6991.29,UPI
84116,84116,2026-03-26,32258.4,Card
84117,84117,2025-07-27,46276.02,Bank Transfer
84118,84118,2026-04-03,36926.35,Bank Transfer
84119,84119,2025-08-21,49138.71,UPI
84120,84120,2026-03-22,1684.66,Card
84121,84121,2025-06-17,38896.6,Card
84122,84122,2026-01-29,47337.03,Bank Transfer
84123,84123,2025-06-28,35853.65,UPI
84124,84124,2025-09-21,35485.58,UPI
84125,84125,2025-12-15,14654.85,UPI
84126,84126,2025-05-30,47222.42,Card
84127,84127,2026-02-21,2724.72,Bank Transfer
84128,84128,2026-04-20,39435.5,UPI
84129,84129,2025-10-22,12734.6,Card
84130,84130,2025-09-08,44410.85,Bank Transfer
84131,84131,2025-12-10,48076.18,Card
84132,84132,2025-10-04,21485.22,UPI
84133,84133,2025-06-15,9011.36,Bank Transfer
84134,84134,2026-01-11,11592.72,Card
84135,84135,2025-05-15,42862.35,Bank Transfer
84136,84136,2026-01-24,1598.76,Bank Transfer
84137,84137,2025-09-15,16811.25,UPI
84138,84138,2026-02-25,42084.61,Bank Transfer
84139,84139,2025-07-23,39831.87,Card
84140,84140,2025-09-02,29586.0,Bank Transfer
84141,84141,2026-03-24,29757.76,Bank Transfer
84142,84142,2025-05-02,35682.24,UPI
84143,84143,2025-10-26,19763.92,UPI
84144,84144,2025-08-02,42209.46,UPI
84145,84145,2026-01-02,49182.57,Card
84146,84146,2026-01-18,27045.12,Card
84147,84147,2025-06-26,31015.7,UPI
84148,84148,2025-07-17,25830.94,Bank Transfer
84149,84149,2026-03-14,5434.64,Bank Transfer
84150,84150,2026-01-01,23569.25,UPI
84151,84151,2025-12-26,28702.66,UPI
84152,84152,2026-04-03,28863.57,UPI
84153,84153,2025-11-29,3426.9,Bank Transfer
84154,84154,2025-10-23,42247.82,Card
84155,84155,2025-10-24,48672.81,Card
84156,84156,2025-12-22,25932.63,Card
84157,84157,2025-05-06,37433.71,Bank Transfer
84158,84158,2025-10-08,25013.79,UPI
84159,84159,2025-08-16,9953.24,Card
84160,84160,2026-01-19,12842.44,Card
84161,84161,2026-02-03,23831.37,UPI
84162,84162,2026-03-14,7543.4,Card
84163,84163,2026-04-12,17281.01,Bank Transfer
84164,84164,2026-04-03,43466.95,Bank Transfer
84165,84165,2025-07-20,49326.87,UPI
84166,84166,2025-09-10,40979.71,Card
84167,84167,2025-05-22,16127.91,Card
84168,84168,2025-10-31,43318.74,Card
84169,84169,2026-04-08,41247.51,UPI
84170,84170,2026-03-14,16734.01,Bank Transfer
84171,84171,2026-02-18,20030.58,Bank Transfer
84172,84172,2025-12-09,26229.04,Bank Transfer
84173,84173,2025-09-12,45247.33,Bank Transfer
84174,84174,2026-02-14,20750.42,Bank Transfer
84175,84175,2025-06-12,45442.39,Bank Transfer
84176,84176,2026-02-26,35734.22,Bank Transfer
84177,84177,2026-04-08,48583.77,Bank Transfer
84178,84178,2026-03-28,5105.3,Bank Transfer
84179,84179,2026-04-13,31040.32,Bank Transfer
84180,84180,2026-01-14,27325.88,Card
84181,84181,2026-03-18,23359.39,Bank Transfer
84182,84182,2026-01-22,8314.6,Card
84183,84183,2025-12-16,37854.14,UPI
84184,84184,2025-07-06,32357.2,Card
84185,84185,2025-07-28,23621.46,UPI
84186,84186,2025-09-23,1869.69,Bank Transfer
84187,84187,2025-12-03,6531.5,Bank Transfer
84188,84188,2025-06-24,19803.74,Card
84189,84189,2026-02-25,10758.5,Card
84190,84190,2026-04-16,39496.38,UPI
84191,84191,2025-05-27,41450.96,Bank Transfer
84192,84192,2025-12-03,42967.61,Bank Transfer
84193,84193,2025-06-12,29369.48,Bank Transfer
84194,84194,2026-01-29,14432.31,Card
84195,84195,2025-10-17,25709.4,Bank Transfer
84196,84196,2025-09-28,25783.96,UPI
84197,84197,2026-02-08,9999.5,Card
84198,84198,2026-02-10,49805.0,Bank Transfer
84199,84199,2025-09-15,49247.1,Bank Transfer
84200,84200,2025-06-18,17439.84,Card
84201,84201,2025-05-07,41913.21,UPI
84202,84202,2025-11-18,37311.95,Card
84203,84203,2025-09-14,41969.65,Card
84204,84204,2025-08-03,13456.26,Bank Transfer
84205,84205,2025-08-14,47417.94,Card
84206,84206,2026-02-11,22778.55,UPI
84207,84207,2025-07-28,26923.87,UPI
84208,84208,2026-02-18,28591.11,Bank Transfer
84209,84209,2026-01-21,28514.15,UPI
84210,84210,2025-12-25,4679.41,Card
84211,84211,2025-09-11,25155.35,Card
84212,84212,2025-12-22,17203.22,UPI
84213,84213,2025-04-22,48794.03,UPI
84214,84214,2025-07-21,26491.46,UPI
84215,84215,2025-11-25,48429.94,Card
84216,84216,2025-09-29,45118.88,Bank Transfer
84217,84217,2025-05-26,46310.45,UPI
84218,84218,2026-03-12,24475.62,Card
84219,84219,2026-03-14,30884.45,Card
84220,84220,2025-07-24,22171.55,UPI
