OrderID,CustomerID,EmployeeID,OrderDate,TotalAmount,DealStage
85719,5193,351,2025-06-19,582.44,Pipeline
85720,7908,204,2025-12-29,38539.52,Lost
85721,6126,404,2025-11-15,10504.41,Pipeline
85722,7302,169,2026-01-08,3172.49,Won
85723,2433,161,2025-10-24,2844.13,Won
85724,6411,60,2025-12-24,24781.95,Lost
85725,3435,63,2026-02-10,23391.89,Pipeline
85726,1849,83,2025-07-04,47189.51,Lost
85727,6396,72,2025-07-06,17139.99,Pipeline
85728,3751,256,2025-05-10,39793.15,Lost
85729,8757,2,2026-01-12,12682.37,Lost
85730,4187,191,2026-03-22,34403.92,Won
85731,8965,329,2025-09-10,22630.03,Won
85732,8550,417,2025-10-28,21645.12,Lost
85733,6408,284,2026-03-07,36132.14,Won
85734,3529,4,2025-07-08,35878.25,Pipeline
85735,9101,95,2025-10-05,16139.71,Pipeline
85736,9219,111,2025-05-07,18020.47,Lost
85737,1051,434,2025-08-10,2586.59,Pipeline
85738,8502,20,2025-07-14,32612.62,Won
85739,893,90,2025-09-23,14971.06,Lost
85740,8760,78,2025-05-12,21296.62,Lost
85741,628,42,2026-03-17,20664.15,Pipeline
85742,9850,194,2025-10-28,30267.61,Won
85743,9778,441,2025-06-23,46641.84,Lost
85744,1364,132,2025-05-04,23789.15,Lost
85745,2331,17,2025-05-16,35275.7,Lost
85746,6162,452,2025-06-04,11493.08,Won
85747,4068,231,2025-09-10,33449.51,Lost
85748,7567,179,2025-07-03,2416.07,Lost
85749,1443,132,2026-01-24,46933.23,Pipeline
85750,6324,266,2025-11-25,21966.57,Lost
85751,3112,28,2025-05-29,8488.49,Lost
85752,9439,330,2026-02-23,22907.97,Pipeline
85753,4087,35,2025-10-16,48073.19,Lost
85754,9055,345,2025-12-07,49104.38,Lost
85755,5210,454,2025-06-07,4981.96,Pipeline
85756,9627,54,2025-08-24,42525.02,Lost
85757,623,239,2026-02-09,848.08,Won
85758,6040,14,2026-03-06,4542.85,Lost
85759,5720,216,2025-10-13,16738.34,Lost
85760,7123,222,2026-03-02,32630.93,Pipeline
85761,2565,260,2026-01-08,3988.91,Pipeline
85762,388,345,2025-08-29,9259.27,Won
85763,477,493,2025-12-11,39158.43,Won
85764,8329,291,2025-07-06,44712.91,Lost
85765,1655,39,2025-12-04,17045.94,Lost
85766,6707,221,2025-11-11,39176.63,Pipeline
85767,936,200,2025-11-04,33222.33,Pipeline
85768,8245,209,2026-04-14,44252.7,Won
85769,3272,119,2025-10-02,34908.53,Pipeline
85770,6114,498,2025-12-18,46193.4,Pipeline
85771,3822,99,2025-06-24,3879.5,Lost
85772,2912,285,2025-05-10,13102.17,Won
85773,7941,50,2026-02-23,34392.27,Lost
85774,7712,139,2026-04-11,14527.13,Lost
85775,1734,200,2025-07-27,17503.24,Lost
85776,2023,348,2025-08-11,28436.57,Pipeline
85777,8345,117,2025-04-25,19028.67,Won
85778,2414,293,2025-12-15,4792.41,Won
85779,78,106,2025-09-22,26177.25,Lost
85780,4720,99,2026-04-11,24349.14,Pipeline
85781,498,410,2025-12-15,12544.12,Won
85782,600,500,2025-07-05,22993.51,Pipeline
85783,8895,54,2025-04-22,14401.48,Lost
85784,6089,283,2025-10-25,3560.76,Lost
85785,36,361,2025-06-21,23767.5,Pipeline
85786,5351,335,2025-08-27,8234.95,Pipeline
85787,8945,20,2026-03-25,2568.04,Pipeline
85788,490,74,2025-06-15,3474.86,Lost
85789,1319,389,2025-10-04,24789.92,Pipeline
85790,9125,411,2025-06-02,9347.15,Lost
85791,7210,282,2026-01-16,6301.92,Pipeline
85792,5796,256,2025-07-20,14224.82,Pipeline
85793,6978,143,2025-08-16,39778.98,Pipeline
85794,7667,281,2025-05-13,786.98,Won
85795,4662,236,2025-11-17,14215.19,Lost
85796,6249,18,2025-11-11,23378.56,Lost
85797,1429,151,2025-12-26,22726.99,Won
85798,6557,371,2026-02-21,48192.99,Pipeline
85799,5299,229,2025-07-01,14767.86,Won
85800,5978,249,2026-02-09,39291.04,Pipeline
85801,807,46,2025-06-03,23974.72,Lost
85802,325,374,2026-03-02,46973.15,Pipeline
85803,2172,31,2025-11-20,3212.52,Won
85804,3070,439,2025-08-03,44669.36,Won
85805,1532,65,2025-05-23,12150.81,Lost
85806,8859,27,2026-01-11,19012.46,Lost
85807,8973,143,2026-03-10,47769.95,Lost
85808,279,379,2025-11-17,10178.48,Won
85809,3649,321,2025-10-23,10892.95,Won
85810,5340,398,2025-11-08,32417.1,Won
85811,3318,320,2025-08-30,3308.35,Lost
85812,2639,358,2025-06-16,42456.44,Won
85813,1000,225,2026-02-19,31450.47,Pipeline
85814,7237,174,2026-02-11,43942.23,Won
85815,3930,258,2025-10-22,6843.46,Lost
85816,495,497,2025-07-02,12353.58,Lost
85817,5831,250,2026-01-20,25261.26,Lost
85818,4977,36,2026-03-18,22546.28,Won
85819,5782,41,2026-01-01,5788.62,Lost
85820,9973,404,2025-09-27,17288.53,Lost
85821,4476,123,2025-11-29,45693.36,Won
85822,6145,403,2026-03-09,28938.17,Won
85823,5214,432,2025-10-18,48863.68,Pipeline
85824,67,11,2025-07-31,27599.13,Lost
85825,8646,62,2025-10-23,3677.29,Won
85826,5087,118,2025-05-05,14053.47,Pipeline
85827,5125,190,2025-07-26,4314.85,Won
85828,2756,369,2026-02-24,38476.12,Won
85829,1355,321,2025-08-16,30030.46,Lost
85830,8254,143,2026-01-15,48122.16,Won
85831,939,2,2025-05-20,10834.57,Lost
85832,8561,66,2026-04-15,33586.23,Won
85833,7545,198,2025-07-31,39243.48,Lost
85834,7604,59,2026-04-02,34889.04,Pipeline
85835,3611,32,2026-01-25,15234.27,Lost
85836,7220,265,2025-10-30,5239.13,Pipeline
85837,8960,146,2025-05-27,33383.54,Lost
85838,2878,197,2026-01-02,14430.32,Pipeline
85839,2240,254,2026-02-09,22379.03,Won
85840,2664,247,2025-11-25,9628.41,Won
85841,101,86,2025-05-09,6451.65,Lost
85842,4476,392,2026-01-11,24876.54,Pipeline
85843,834,303,2025-09-09,44055.15,Pipeline
85844,6515,462,2025-06-24,10511.35,Pipeline
85845,9148,315,2025-10-06,28039.98,Pipeline
85846,8210,67,2025-05-06,4001.03,Won
85847,7695,409,2025-06-13,25130.91,Lost
85848,2081,433,2025-10-31,41964.28,Pipeline
85849,4829,89,2025-05-13,44265.54,Won
85850,2589,495,2026-01-25,45834.54,Won
85851,8129,118,2026-04-12,43870.67,Won
85852,9758,303,2026-04-14,43372.4,Won
85853,5995,389,2026-04-15,39893.52,Pipeline
85854,5941,413,2026-02-11,35537.87,Won
85855,586,279,2025-05-25,37079.42,Lost
85856,8966,225,2026-03-07,23724.7,Won
85857,7981,397,2025-04-25,34803.58,Pipeline
85858,575,356,2025-07-16,21764.61,Lost
85859,1153,459,2026-01-09,32344.08,Won
85860,2569,432,2025-07-20,44157.32,Lost
85861,4914,81,2025-08-02,5553.25,Lost
85862,5611,161,2025-07-10,22972.21,Lost
85863,1401,363,2025-05-08,23234.5,Won
85864,1962,173,2025-08-15,1950.68,Lost
85865,9730,475,2026-01-14,23786.61,Pipeline
85866,6600,249,2026-03-25,29949.83,Lost
85867,2654,325,2025-09-18,23094.12,Won
85868,9977,226,2025-11-17,27437.92,Lost
85869,4754,5,2026-04-16,30953.03,Lost
85870,829,317,2026-03-18,34555.32,Lost
85871,2566,336,2025-11-05,31262.19,Won
85872,7149,7,2026-01-03,35605.32,Pipeline
85873,8819,49,2025-08-19,31031.6,Won
85874,7790,257,2025-08-21,29676.88,Pipeline
85875,9206,410,2025-11-30,13605.54,Pipeline
85876,4877,14,2025-05-03,18007.16,Pipeline
85877,2575,169,2025-12-11,21863.6,Lost
85878,6742,101,2025-06-13,12136.9,Lost
85879,4179,114,2026-01-10,30494.93,Lost
85880,6350,424,2025-05-28,45345.88,Won
85881,8353,69,2025-08-15,25564.82,Lost
85882,5953,47,2026-02-03,19959.83,Won
85883,3985,37,2025-07-08,35853.63,Pipeline
85884,5586,149,2026-01-08,16055.37,Pipeline
85885,6617,34,2025-10-30,41880.19,Won
85886,5683,97,2025-09-26,6659.39,Lost
85887,1596,440,2025-09-22,3893.74,Won
85888,5048,215,2025-05-01,37275.83,Won
85889,4894,499,2025-11-02,18430.88,Won
85890,7257,390,2025-05-27,44945.54,Pipeline
85891,4642,346,2026-04-18,45673.31,Pipeline
85892,5643,161,2025-12-14,30635.62,Won
85893,3279,397,2025-09-02,25342.52,Lost
85894,5619,427,2025-05-31,28939.93,Pipeline
85895,1309,471,2026-04-14,2904.23,Pipeline
85896,2782,227,2025-10-14,45776.27,Lost
85897,6667,234,2025-10-23,10299.88,Pipeline
85898,385,375,2025-10-10,38571.11,Pipeline
85899,5585,290,2026-02-04,45650.41,Won
85900,5067,277,2026-01-07,14154.66,Won
85901,7884,443,2025-08-03,6769.14,Lost
85902,4830,196,2025-09-26,19651.12,Lost
85903,2619,342,2025-06-04,2192.69,Won
85904,9708,440,2025-11-01,28663.29,Pipeline
85905,4751,468,2025-11-23,5273.94,Pipeline
85906,2761,338,2026-03-10,45564.66,Pipeline
85907,2750,181,2026-02-22,20820.27,Lost
85908,5409,251,2025-12-31,34832.33,Pipeline
85909,9216,7,2025-06-06,21277.46,Won
85910,8224,82,2026-03-11,42650.56,Pipeline
85911,5199,223,2025-10-10,34394.88,Lost
85912,9941,68,2025-11-03,35125.71,Lost
85913,540,329,2025-08-18,29051.27,Pipeline
85914,2938,439,2025-07-02,25694.66,Won
85915,4885,309,2025-06-28,5124.58,Pipeline
85916,9432,367,2025-10-09,15318.46,Pipeline
85917,7779,480,2026-01-19,2061.01,Won
85918,5094,455,2025-10-28,2657.63,Lost
85919,6983,492,2025-07-01,14669.32,Won
85920,8214,360,2025-07-14,44196.59,Won
85921,4121,319,2026-04-04,38342.09,Lost
85922,9774,210,2026-01-14,8674.82,Pipeline
85923,1066,288,2025-05-27,21460.99,Lost
85924,2593,462,2025-06-25,17613.19,Won
85925,2555,154,2025-09-15,27406.29,Pipeline
85926,346,52,2025-10-27,43865.79,Pipeline
85927,4911,45,2026-02-20,45529.49,Pipeline
85928,467,113,2025-05-19,35172.15,Lost
85929,3384,258,2025-09-29,15924.39,Won
85930,153,162,2026-01-21,24663.37,Pipeline
85931,7482,106,2026-01-15,49998.56,Won
85932,4203,83,2026-04-05,16625.93,Won
85933,7370,362,2026-04-21,8702.14,Won
85934,2512,34,2025-09-15,17343.67,Pipeline
85935,2417,372,2025-12-14,41721.08,Won
85936,5038,102,2026-02-23,14374.77,Pipeline
85937,6248,358,2026-03-03,36001.93,Pipeline
85938,5942,96,2025-08-28,28463.99,Lost
85939,9793,280,2025-10-29,34808.71,Lost
85940,6590,281,2025-05-23,30738.7,Lost
85941,9012,369,2025-10-17,32252.53,Lost
85942,5115,345,2026-02-26,9810.67,Pipeline
85943,8339,39,2026-01-07,49571.94,Pipeline
85944,4548,221,2025-05-25,22645.69,Won
85945,1674,33,2025-06-02,39847.92,Won
85946,4728,470,2025-07-05,30581.09,Won
85947,171,27,2025-07-02,4157.28,Lost
85948,8573,370,2026-01-27,23211.91,Pipeline
85949,2679,283,2025-07-22,39585.36,Lost
85950,3318,226,2025-11-16,45235.07,Pipeline
85951,744,477,2025-09-17,24803.26,Won
85952,9865,116,2025-09-02,28088.01,Pipeline
85953,4929,244,2025-05-05,2629.99,Lost
85954,8883,59,2025-11-25,32879.71,Won
85955,7615,297,2025-06-11,20474.91,Lost
85956,5816,466,2025-09-18,1824.4,Lost
85957,8913,10,2025-05-29,26013.51,Pipeline
85958,4329,101,2025-06-01,34225.46,Lost
85959,7132,439,2025-11-01,19654.32,Won
85960,6527,192,2026-04-18,4838.81,Lost
85961,9073,494,2025-09-20,37036.56,Won
85962,558,49,2025-10-07,16674.96,Won
85963,5904,421,2025-10-12,28708.27,Won
85964,2607,118,2026-03-09,11431.49,Won
85965,4540,197,2026-02-12,48333.91,Pipeline
85966,569,336,2026-04-16,13869.5,Pipeline
85967,5406,372,2025-12-09,10320.35,Lost
85968,7917,442,2026-04-17,49360.88,Lost
85969,4570,165,2026-04-08,45487.41,Pipeline
85970,4101,349,2026-03-31,7423.63,Won
85971,5775,288,2026-01-08,34583.49,Pipeline
85972,8058,109,2025-10-19,18424.86,Lost
85973,7967,412,2026-01-31,49719.81,Lost
85974,4523,290,2025-10-14,31147.42,Won
85975,4107,347,2026-02-13,16405.76,Pipeline
85976,9086,242,2025-05-09,37207.47,Won
85977,2028,488,2025-09-04,33416.15,Won
85978,1792,190,2025-09-10,28127.67,Pipeline
85979,2099,481,2025-06-10,46514.32,Won
85980,1420,452,2025-06-24,14614.01,Pipeline
85981,2421,116,2025-05-14,20633.13,Pipeline
85982,9171,275,2025-08-19,33862.37,Won
85983,5523,48,2025-09-29,24903.98,Won
85984,9870,241,2025-06-12,47312.53,Won
85985,3409,178,2025-12-12,15164.02,Lost
85986,5735,306,2026-02-27,3027.22,Lost
85987,5625,406,2025-07-21,22862.5,Lost
85988,422,151,2026-02-02,16013.9,Won
85989,7125,472,2025-09-10,43868.31,Lost
85990,8372,444,2025-10-09,42303.25,Pipeline
85991,9623,61,2025-10-09,26584.25,Won
85992,2625,228,2025-06-14,22997.26,Pipeline
85993,1444,67,2026-03-18,1682.97,Won
85994,830,5,2026-03-13,45209.23,Pipeline
85995,6594,414,2025-12-19,16371.99,Won
85996,3565,393,2025-05-18,29117.53,Won
85997,1803,334,2026-02-13,19603.24,Won
85998,2672,449,2025-06-13,20365.2,Won
85999,2186,481,2025-09-29,17605.9,Lost
86000,4100,395,2026-03-21,6542.35,Won
86001,7990,319,2025-07-27,21558.92,Pipeline
86002,6055,375,2025-08-12,31236.57,Won
86003,466,340,2026-02-05,3345.38,Won
86004,8192,271,2025-07-08,4120.15,Won
86005,4670,442,2025-10-06,16247.22,Lost
86006,7197,418,2026-03-04,21288.59,Pipeline
86007,9728,283,2025-09-11,22736.59,Lost
86008,7563,467,2025-08-22,15383.1,Lost
86009,7892,163,2025-09-28,5992.59,Won
86010,7643,276,2025-05-03,32042.43,Pipeline
86011,9587,91,2026-04-17,34893.9,Lost
86012,6787,392,2025-11-11,19083.73,Won
86013,5148,174,2025-12-18,30225.33,Lost
86014,3188,424,2025-12-01,35459.65,Won
86015,5557,241,2025-06-27,21993.91,Lost
86016,752,234,2025-06-27,34136.97,Lost
86017,9690,486,2025-12-06,6937.55,Lost
86018,6692,392,2025-07-21,23497.28,Lost
86019,2331,95,2025-07-08,19732.34,Won
86020,8590,124,2025-07-10,18739.45,Lost
86021,3671,77,2025-12-22,38166.44,Won
86022,2236,56,2025-10-13,2696.27,Lost
86023,8614,150,2025-09-01,22974.44,Lost
86024,1666,344,2025-07-09,21139.85,Won
86025,2163,352,2025-11-24,42100.38,Lost
86026,4559,296,2025-07-28,14323.56,Pipeline
86027,5954,7,2026-02-25,35261.41,Lost
86028,4196,308,2026-03-10,24792.3,Won
86029,9692,398,2026-02-11,36110.97,Lost
86030,8910,53,2025-05-23,25277.09,Won
86031,3102,274,2026-02-04,34570.37,Won
86032,904,271,2025-06-22,22493.33,Pipeline
86033,766,283,2026-02-19,19890.47,Won
86034,1812,357,2026-01-04,29200.09,Lost
86035,4175,435,2025-11-29,751.15,Pipeline
86036,8383,449,2025-08-02,11569.66,Won
86037,4942,253,2025-08-29,20939.58,Won
86038,3993,463,2026-03-17,48383.72,Lost
86039,825,59,2025-10-07,48044.08,Lost
86040,4924,58,2026-04-19,38442.54,Pipeline
86041,9748,406,2025-10-05,49454.59,Won
86042,4211,202,2025-06-04,23861.85,Lost
86043,3354,26,2025-12-01,12491.54,Pipeline
86044,7161,472,2025-12-10,37057.58,Won
86045,2528,445,2025-06-21,11587.33,Lost
86046,3863,79,2025-06-06,3750.83,Pipeline
86047,5646,429,2025-04-25,39695.27,Lost
86048,734,317,2026-03-26,4177.13,Pipeline
86049,7772,79,2026-01-10,2392.96,Pipeline
86050,2598,206,2025-07-19,10961.37,Lost
86051,1209,202,2026-01-25,38474.48,Won
86052,1566,225,2025-06-10,41325.91,Lost
86053,3827,45,2025-11-18,35908.54,Won
86054,8952,378,2025-12-16,34682.61,Pipeline
86055,5687,410,2025-08-03,17452.92,Won
86056,5095,209,2025-11-16,5344.85,Pipeline
86057,5474,272,2025-08-09,43363.46,Won
86058,3181,465,2025-09-04,13124.04,Pipeline
86059,6722,11,2025-12-07,9024.96,Lost
86060,8117,249,2025-05-21,24486.76,Won
86061,7838,176,2025-11-07,6134.15,Lost
86062,6582,350,2026-01-21,37755.57,Pipeline
86063,3415,140,2025-09-15,10059.51,Won
86064,8111,184,2025-05-16,23381.68,Pipeline
86065,9581,462,2026-03-11,15293.02,Lost
86066,7505,336,2025-09-18,28585.76,Pipeline
86067,5842,55,2026-03-05,13173.95,Won
86068,3744,464,2025-07-30,9037.43,Lost
86069,5953,395,2025-11-30,13430.41,Won
86070,142,226,2026-01-13,48381.47,Won
86071,8258,387,2025-05-27,13958.3,Lost
86072,7130,101,2026-01-25,7889.44,Won
86073,6071,432,2025-12-26,46839.41,Pipeline
86074,4652,416,2025-05-06,46412.51,Pipeline
86075,39,343,2026-02-20,19127.69,Lost
86076,4523,124,2026-01-13,26594.54,Won
86077,3615,401,2025-04-26,19195.21,Pipeline
86078,8256,112,2026-01-16,4022.51,Pipeline
86079,9474,298,2025-12-30,48052.4,Lost
86080,299,268,2025-06-28,19243.44,Pipeline
86081,5672,291,2026-04-19,44360.42,Lost
86082,6230,371,2026-01-20,9870.92,Won
86083,2560,30,2026-02-15,27920.87,Pipeline
86084,9324,224,2025-09-26,13155.79,Lost
86085,7927,130,2025-09-11,20122.79,Lost
86086,9439,354,2025-09-21,39602.2,Won
86087,9111,468,2025-10-31,20175.59,Lost
86088,1434,393,2025-12-13,48338.76,Won
86089,747,425,2026-04-15,48862.01,Lost
86090,3317,291,2026-03-21,10557.49,Lost
86091,4318,342,2026-03-24,41798.4,Won
86092,8521,414,2025-08-24,49301.94,Won
86093,4778,412,2025-11-12,2669.23,Pipeline
86094,8437,255,2025-12-26,45117.65,Won
86095,6688,388,2025-10-20,19435.69,Won
86096,4095,45,2025-09-27,16868.74,Lost
86097,7548,106,2025-10-30,7647.51,Won
86098,6860,305,2025-06-29,7717.28,Lost
86099,91,220,2025-09-06,6574.48,Pipeline
86100,8494,182,2025-07-08,44498.32,Won
86101,8730,98,2025-10-25,28657.17,Lost
86102,107,448,2025-10-11,9944.65,Won
86103,3854,19,2025-09-30,21276.79,Won
86104,9422,353,2025-10-17,5142.8,Won
86105,395,164,2026-04-01,15198.2,Won
86106,3080,19,2026-03-07,33607.04,Won
86107,8871,406,2025-09-10,5148.34,Lost
86108,6159,293,2025-07-20,31895.84,Won
86109,7940,174,2025-07-22,11933.67,Lost
86110,4289,32,2025-06-25,22948.34,Lost
86111,6,303,2025-06-12,49353.37,Won
86112,7234,279,2025-05-18,3440.3,Pipeline
86113,1775,477,2025-06-15,40468.2,Lost
86114,979,181,2026-02-16,17774.21,Pipeline
86115,7349,414,2025-12-09,23568.49,Won
86116,2771,398,2025-10-21,38433.86,Won
86117,8137,347,2025-09-23,16633.8,Lost
86118,6163,407,2025-05-26,519.31,Won
86119,525,65,2026-03-08,26795.84,Lost
86120,9150,291,2026-01-07,11010.32,Lost
86121,8456,251,2025-05-07,4785.4,Pipeline
86122,2425,175,2025-09-15,45653.07,Lost
86123,3902,32,2025-08-07,8712.65,Lost
86124,5212,292,2025-10-12,29952.73,Pipeline
86125,3419,141,2025-07-09,8736.96,Lost
86126,6712,121,2025-07-13,35490.3,Pipeline
86127,5414,436,2025-08-17,12494.84,Won
86128,6506,177,2025-11-19,44431.54,Pipeline
86129,6985,413,2026-01-29,39780.91,Lost
86130,7951,16,2026-01-21,48600.99,Won
86131,1598,20,2025-12-03,21045.44,Won
86132,5309,361,2025-06-18,42138.56,Won
86133,5538,369,2026-03-01,25958.37,Won
86134,3609,103,2025-05-28,2396.73,Pipeline
86135,3585,168,2025-07-16,3469.09,Lost
86136,2507,296,2025-11-13,1097.73,Won
86137,7439,421,2026-02-01,35611.89,Pipeline
86138,2522,121,2025-05-13,44802.88,Won
86139,9775,27,2025-09-18,48428.96,Pipeline
86140,5281,480,2026-04-11,32892.07,Won
86141,6961,459,2026-01-22,18893.68,Won
86142,4963,340,2025-08-05,14661.94,Won
86143,1006,343,2025-05-06,21028.33,Won
86144,2459,98,2025-05-28,22761.51,Lost
86145,724,276,2025-04-25,41307.17,Won
86146,1292,135,2026-01-24,48723.47,Pipeline
86147,6522,135,2026-01-23,32225.44,Lost
86148,762,210,2025-06-22,29026.1,Lost
86149,6589,104,2026-01-08,1071.56,Lost
86150,5076,272,2025-06-14,46740.47,Pipeline
86151,5335,155,2025-10-20,14259.83,Pipeline
86152,8655,203,2025-07-09,46502.62,Lost
86153,3420,93,2025-08-08,21889.69,Pipeline
86154,5512,232,2025-09-22,27826.94,Won
86155,4614,131,2025-08-20,41330.93,Lost
86156,4284,107,2025-06-28,22099.66,Pipeline
86157,3249,454,2025-10-22,13137.06,Won
86158,3214,369,2025-12-20,7240.79,Won
86159,9642,277,2026-02-01,7924.48,Won
86160,3671,314,2026-02-13,29291.96,Pipeline
86161,1854,33,2026-03-27,21602.07,Won
86162,4519,158,2025-05-31,40407.12,Won
86163,915,81,2025-07-14,34876.55,Won
86164,9096,232,2025-11-23,16439.19,Lost
86165,2712,380,2025-11-21,25966.32,Lost
86166,4981,485,2025-05-16,22051.79,Lost
86167,3820,276,2026-02-11,20852.47,Won
86168,4344,379,2025-07-07,8659.31,Won
86169,9613,120,2025-07-15,17761.38,Won
86170,9209,147,2025-12-29,19433.1,Pipeline
86171,4510,358,2025-12-14,40014.16,Lost
86172,1165,78,2026-02-09,42901.82,Lost
86173,9941,183,2026-03-11,2773.02,Won
86174,8531,130,2025-07-15,11135.75,Pipeline
86175,492,455,2026-02-24,8106.61,Pipeline
86176,8230,430,2025-10-26,12922.76,Won
86177,3223,203,2026-01-09,47554.24,Pipeline
86178,5166,65,2026-02-18,3944.92,Won
86179,2559,7,2026-03-16,16679.01,Pipeline
86180,9132,220,2026-02-10,26490.17,Won
86181,6258,255,2025-09-09,48439.43,Won
86182,2768,289,2025-12-10,46173.53,Pipeline
86183,9616,463,2025-04-22,38049.21,Lost
86184,6096,265,2025-07-12,3290.89,Pipeline
86185,6159,477,2025-11-19,34763.71,Lost
86186,9402,78,2025-10-12,15031.85,Won
86187,7186,90,2026-04-22,17484.72,Lost
86188,3269,190,2026-03-11,26947.67,Pipeline
86189,7454,405,2025-06-05,48046.34,Won
86190,6303,56,2025-12-29,22763.95,Won
86191,3737,414,2026-01-26,38695.89,Won
86192,1387,103,2025-05-15,39215.71,Lost
86193,863,373,2025-12-21,46531.33,Won
86194,2039,275,2025-07-13,43607.08,Lost
86195,2258,163,2025-08-20,9651.15,Lost
86196,2544,29,2025-09-29,7655.5,Won
86197,929,34,2026-03-20,7032.94,Won
86198,5101,413,2025-06-20,29701.74,Lost
86199,2179,326,2025-06-23,43648.81,Pipeline
86200,8628,329,2025-11-28,48027.22,Lost
86201,7456,186,2025-11-29,9209.31,Pipeline
86202,2213,497,2025-06-28,36550.81,Won
86203,9500,200,2026-03-16,39820.08,Won
86204,8361,272,2025-05-21,21237.31,Lost
86205,420,226,2026-02-19,16180.59,Lost
86206,3977,262,2025-06-21,33502.23,Won
86207,5905,362,2025-11-28,17312.52,Lost
86208,7178,459,2025-12-28,10306.55,Lost
86209,4842,424,2025-08-18,33994.23,Pipeline
86210,8331,309,2025-09-01,4038.49,Pipeline
86211,8493,369,2026-01-04,31517.59,Won
86212,2905,114,2025-05-20,31464.51,Lost
86213,529,257,2025-06-17,10788.35,Lost
86214,6336,447,2025-09-30,34219.59,Pipeline
86215,3706,440,2026-02-09,32335.96,Lost
86216,6351,113,2026-03-12,30875.07,Won
86217,107,241,2026-02-09,25178.6,Pipeline
86218,5453,262,2025-07-10,5120.53,Won
86219,1862,54,2025-07-19,4500.77,Lost
86220,8234,163,2025-06-26,46548.38,Won
86221,6868,472,2025-06-25,36752.19,Lost
86222,5955,273,2026-01-18,45657.7,Pipeline
86223,8323,276,2025-05-22,25005.75,Won
86224,9026,89,2025-09-30,5562.75,Pipeline
86225,6649,122,2026-03-07,18978.91,Pipeline
86226,8165,443,2025-07-19,6144.3,Won
86227,7630,471,2025-08-06,47289.79,Won
86228,4999,147,2026-03-20,6019.04,Lost
86229,1644,141,2025-12-27,48809.42,Pipeline
86230,6788,142,2026-01-12,20850.56,Won
86231,9394,457,2025-08-30,20061.3,Lost
86232,789,30,2025-05-31,31271.67,Lost
86233,1241,75,2025-09-02,3518.16,Pipeline
86234,4489,390,2026-01-14,40221.7,Won
86235,6156,171,2026-01-29,6976.74,Pipeline
86236,2360,388,2026-03-01,40256.83,Pipeline
86237,4613,85,2026-03-28,44300.35,Lost
86238,8127,146,2025-06-24,44003.78,Pipeline
86239,3549,402,2025-12-11,3715.15,Lost
86240,1819,77,2025-12-24,6926.37,Pipeline
86241,1639,262,2025-07-25,14139.74,Pipeline
86242,1300,149,2025-09-29,9934.48,Pipeline
86243,8832,450,2025-10-07,5005.67,Lost
86244,285,277,2025-09-10,48886.17,Pipeline
86245,9463,140,2026-03-10,14922.52,Pipeline
86246,6436,252,2025-12-19,19270.85,Won
86247,8840,424,2025-05-11,40887.9,Pipeline
86248,3230,274,2026-04-03,39662.43,Pipeline
86249,7357,193,2025-06-01,20370.09,Lost
86250,3324,79,2026-04-07,21618.23,Pipeline
86251,7162,343,2025-07-29,39783.9,Lost
86252,9683,153,2025-10-23,39018.13,Won
86253,1015,20,2025-07-07,21814.54,Pipeline
86254,5806,79,2026-01-18,24029.21,Pipeline
86255,2834,110,2026-02-28,45178.19,Lost
86256,2641,3,2026-01-29,39399.07,Pipeline
86257,8298,43,2025-07-17,29187.54,Lost
86258,2591,383,2025-07-16,16917.42,Pipeline
86259,7544,191,2025-07-03,43861.15,Lost
86260,6375,186,2026-01-21,661.91,Won
86261,4053,305,2026-03-06,20132.59,Lost
86262,2231,242,2025-07-22,24885.54,Pipeline
86263,926,489,2025-10-12,24706.35,Lost
86264,2706,252,2025-08-19,8215.67,Pipeline
86265,2993,455,2025-11-10,20642.67,Lost
86266,4362,299,2025-07-21,35951.44,Won
86267,5660,385,2025-09-03,26197.49,Won
86268,1377,205,2026-04-08,46162.02,Pipeline
86269,4583,269,2026-02-11,18613.58,Lost
86270,914,375,2025-09-05,44684.9,Won
86271,5995,144,2025-07-19,29739.05,Won
86272,2953,484,2026-03-08,41330.16,Won
86273,7388,446,2026-03-23,37601.67,Lost
86274,7868,306,2026-03-07,42068.71,Lost
86275,2714,230,2026-03-29,37825.62,Lost
86276,5105,58,2025-10-11,13756.4,Won
86277,6932,219,2025-06-19,15082.62,Won
86278,1040,342,2025-09-24,19879.0,Lost
86279,6816,61,2026-03-27,41451.59,Lost
86280,7798,264,2025-10-11,29997.12,Pipeline
86281,8715,272,2025-07-31,6891.95,Lost
86282,4414,352,2025-10-28,35892.19,Won
86283,9882,445,2025-08-20,42467.52,Pipeline
86284,1143,400,2025-12-28,44241.32,Pipeline
86285,742,37,2026-01-09,32165.94,Pipeline
86286,4876,309,2025-05-28,3810.56,Lost
86287,313,454,2025-05-08,37298.64,Won
86288,3145,89,2025-12-16,48019.52,Pipeline
86289,6472,58,2026-04-19,13088.68,Won
86290,8799,234,2026-01-31,33301.07,Pipeline
86291,1632,343,2026-02-13,44179.68,Lost
86292,6263,339,2025-06-25,911.23,Lost
86293,22,409,2026-01-15,8766.58,Won
86294,2405,257,2026-03-29,38945.92,Lost
86295,2626,457,2026-01-08,34254.07,Pipeline
86296,954,288,2026-03-14,11123.2,Lost
